INSERT INTO shift 0345,0002,0004,0002,0004,0004,0004,1,2017-10-25
INSERT INTO shift 0346,0004,0005,0002,0004,0004,0003,1,2017-10-25
INSERT INTO shift 0347,0005,0004,0003,0004,0004,0003,1,2017-10-25
INSERT INTO shift 0348,0006,0006,0003,0004,0004,0004,1,2017-10-25
INSERT INTO shift 0349,0007,0002,0001,0004,0004,0001,1.5,2017-10-25
INSERT INTO shift 0350,0008,0001,0002,0004,0004,0001,1.5,2017-10-25
INSERT INTO shift 0351,0014,0006,0003,0004,0004,0003,1,2017-10-25
INSERT INTO shift 0352,0015,0002,0001,0004,0004,0001,1.5,2017-10-25
INSERT INTO shift 0353,0016,0006,0001,0004,0004,0001,1.5,2017-10-25
INSERT INTO shift 0354,0017,0003,0003,0004,0004,0004,1,2017-10-25
INSERT INTO shift 0355,0018,0005,0002,0004,0004,0002,0,2017-10-25
INSERT INTO shift 0356,0019,0003,0003,0004,0004,0001,1.5,2017-10-25
INSERT INTO shift 0357,0001,0006,0003,0004,0005,0003,1,2017-10-26
INSERT INTO shift 0358,0003,0005,0002,0004,0005,0003,1,2017-10-26
INSERT INTO shift 0359,0004,0006,0001,0004,0005,0003,1,2017-10-26
INSERT INTO shift 0360,0006,0004,0002,0004,0005,0002,0,2017-10-26
INSERT INTO shift 0361,0007,0003,0001,0004,0005,0001,1.5,2017-10-26
INSERT INTO shift 0362,0008,0002,0002,0004,0005,0004,1,2017-10-26
INSERT INTO shift 0363,0009,0003,0001,0004,0005,0003,1,2017-10-26
INSERT INTO shift 0364,0010,0005,0001,0004,0005,0001,1.5,2017-10-26
INSERT INTO shift 0365,0011,0006,0002,0004,0005,0004,1,2017-10-26
INSERT INTO shift 0366,0012,0001,0001,0004,0005,0004,1,2017-10-26
INSERT INTO shift 0367,0013,0003,0001,0004,0005,0001,1.5,2017-10-26
INSERT INTO shift 0368,0016,0001,0003,0004,0005,0004,1,2017-10-26
INSERT INTO shift 0369,0018,0004,0001,0004,0005,0003,1,2017-10-26
INSERT INTO shift 0370,0019,0004,0001,0004,0005,0004,1,2017-10-26
INSERT INTO shift 0371,0001,0001,0002,0004,0006,0003,1,2017-10-27
INSERT INTO shift 0372,0002,0001,0002,0004,0006,0002,0,2017-10-27
INSERT INTO shift 0373,0003,0004,0002,0004,0006,0001,1.5,2017-10-27
INSERT INTO shift 0374,0004,0005,0001,0004,0006,0004,1,2017-10-27
INSERT INTO shift 0375,0005,0006,0001,0004,0006,0002,0,2017-10-27
INSERT INTO shift 0376,0008,0006,0002,0004,0006,0001,1.5,2017-10-27
INSERT INTO shift 0377,0009,0003,0003,0004,0006,0002,0,2017-10-27
INSERT INTO shift 0378,0011,0003,0002,0004,0006,0003,1,2017-10-27
INSERT INTO shift 0379,0012,0005,0002,0004,0006,0002,0,2017-10-27
INSERT INTO shift 0380,0013,0006,0002,0004,0006,0004,1,2017-10-27
INSERT INTO shift 0381,0014,0002,0002,0004,0006,0001,1.5,2017-10-27
INSERT INTO shift 0382,0015,0005,0002,0004,0006,0002,0,2017-10-27
INSERT INTO shift 0383,0016,0006,0003,0004,0006,0004,1,2017-10-27
INSERT INTO shift 0384,0017,0005,0003,0004,0006,0004,1,2017-10-27
INSERT INTO shift 0385,0018,0002,0001,0004,0006,0004,1,2017-10-27
INSERT INTO shift 0386,0019,0005,0002,0004,0006,0004,1,2017-10-27
INSERT INTO shift 0387,0020,0002,0002,0004,0006,0003,1,2017-10-27
INSERT INTO shift 0388,0002,0004,0005,0004,0007,0003,1.5,2017-10-28
INSERT INTO shift 0389,0003,0001,0005,0004,0007,0003,1.5,2017-10-28
INSERT INTO shift 0390,0005,0003,0005,0004,0007,0003,1.5,2017-10-28
INSERT INTO shift 0391,0009,0001,0004,0004,0007,0003,1.5,2017-10-28
INSERT INTO shift 0392,0010,0003,0004,0004,0007,0002,0,2017-10-28
INSERT INTO shift 0393,0011,0001,0004,0004,0007,0003,1.5,2017-10-28
INSERT INTO shift 0394,0012,0004,0005,0004,0007,0002,0,2017-10-28
INSERT INTO shift 0395,0013,0002,0004,0004,0007,0002,0,2017-10-28
INSERT INTO shift 0396,0014,0006,0005,0004,0007,0002,0,2017-10-28
INSERT INTO shift 0397,0016,0006,0005,0004,0007,0004,1.5,2017-10-28
INSERT INTO shift 0398,0018,0005,0005,0004,0007,0001,2,2017-10-28
INSERT INTO shift 0399,0019,0003,0005,0004,0007,0001,2,2017-10-28
INSERT INTO shift 0400,0020,0001,0004,0004,0007,0004,1.5,2017-10-28
INSERT INTO shift 0401,0002,0004,0005,0005,0001,0002,0,2017-10-29
INSERT INTO shift 0402,0003,0004,0004,0005,0001,0003,1.5,2017-10-29
INSERT INTO shift 0403,0004,0004,0004,0005,0001,0003,1.5,2017-10-29
INSERT INTO shift 0404,0005,0003,0005,0005,0001,0002,0,2017-10-29
INSERT INTO shift 0405,0006,0002,0005,0005,0001,0003,1.5,2017-10-29
INSERT INTO shift 0406,0007,0005,0004,0005,0001,0003,1.5,2017-10-29
INSERT INTO shift 0407,0008,0005,0004,0005,0001,0002,0,2017-10-29
INSERT INTO shift 0408,0011,0005,0004,0005,0001,0003,1.5,2017-10-29
INSERT INTO shift 0409,0013,0001,0004,0005,0001,0002,0,2017-10-29
INSERT INTO shift 0410,0014,0002,0004,0005,0001,0003,1.5,2017-10-29
INSERT INTO shift 0411,0015,0003,0004,0005,0001,0002,0,2017-10-29
INSERT INTO shift 0412,0017,0001,0005,0005,0001,0001,2,2017-10-29
INSERT INTO shift 0413,0018,0003,0005,0005,0001,0001,2,2017-10-29
INSERT INTO shift 0414,0001,0004,0001,0005,0002,0003,1,2017-10-30
INSERT INTO shift 0415,0002,0005,0002,0005,0002,0003,1,2017-10-30
INSERT INTO shift 0416,0003,0004,0001,0005,0002,0004,1,2017-10-30
INSERT INTO shift 0417,0005,0003,0002,0005,0002,0003,1,2017-10-30
INSERT INTO shift 0418,0006,0003,0002,0005,0002,0003,1,2017-10-30
INSERT INTO shift 0419,0007,0004,0002,0005,0002,0004,1,2017-10-30
INSERT INTO shift 0420,0008,0001,0001,0005,0002,0001,1.5,2017-10-30
INSERT INTO shift 0421,0009,0004,0001,0005,0002,0004,1,2017-10-30
INSERT INTO shift 0422,0010,0006,0003,0005,0002,0002,0,2017-10-30
INSERT INTO shift 0423,0011,0004,0003,0005,0002,0004,1,2017-10-30
INSERT INTO shift 0424,0012,0006,0003,0005,0002,0004,1,2017-10-30
INSERT INTO shift 0425,0014,0005,0001,0005,0002,0001,1.5,2017-10-30
INSERT INTO shift 0426,0016,0005,0002,0005,0002,0002,0,2017-10-30
INSERT INTO shift 0427,0017,0005,0002,0005,0002,0002,0,2017-10-30
INSERT INTO shift 0428,0019,0004,0001,0005,0002,0002,0,2017-10-30
INSERT INTO shift 0429,0020,0006,0001,0005,0002,0003,1,2017-10-30
INSERT INTO shift 0430,0001,0002,0003,0005,0003,0001,1.5,2017-10-31
INSERT INTO shift 0431,0005,0004,0001,0005,0003,0003,1,2017-10-31
INSERT INTO shift 0432,0006,0003,0002,0005,0003,0002,0,2017-10-31
INSERT INTO shift 0433,0008,0002,0003,0005,0003,0002,0,2017-10-31
INSERT INTO shift 0434,0009,0002,0001,0005,0003,0003,1,2017-10-31
INSERT INTO shift 0435,0011,0004,0003,0005,0003,0002,0,2017-10-31
INSERT INTO shift 0436,0012,0006,0001,0005,0003,0003,1,2017-10-31
INSERT INTO shift 0437,0013,0003,0001,0005,0003,0003,1,2017-10-31
INSERT INTO shift 0438,0014,0006,0001,0005,0003,0003,1,2017-10-31
INSERT INTO shift 0439,0016,0006,0003,0005,0003,0003,1,2017-10-31
INSERT INTO shift 0440,0019,0004,0003,0005,0003,0004,1,2017-10-31
INSERT INTO shift 0441,0020,0006,0001,0005,0003,0004,1,2017-10-31
INSERT INTO shift 0442,0003,0002,0002,0005,0004,0003,1,2017-11-01
INSERT INTO shift 0443,0004,0001,0002,0005,0004,0004,1,2017-11-01
INSERT INTO shift 0444,0005,0005,0003,0005,0004,0003,1,2017-11-01
INSERT INTO shift 0445,0006,0004,0001,0005,0004,0004,1,2017-11-01
INSERT INTO shift 0446,0007,0001,0001,0005,0004,0004,1,2017-11-01
INSERT INTO shift 0447,0009,0006,0001,0005,0004,0003,1,2017-11-01
INSERT INTO shift 0448,0010,0004,0002,0005,0004,0003,1,2017-11-01
INSERT INTO shift 0449,0011,0003,0003,0005,0004,0003,1,2017-11-01
INSERT INTO shift 0450,0015,0003,0001,0005,0004,0002,0,2017-11-01
INSERT INTO shift 0451,0017,0005,0002,0005,0004,0002,0,2017-11-01
INSERT INTO shift 0452,0018,0006,0001,0005,0004,0003,1,2017-11-01
INSERT INTO shift 0453,0019,0005,0003,0005,0004,0001,1.5,2017-11-01
INSERT INTO shift 0454,0020,0006,0002,0005,0004,0004,1,2017-11-01
INSERT INTO shift 0455,0001,0002,0003,0005,0005,0001,1.5,2017-11-02
INSERT INTO shift 0456,0002,0002,0001,0005,0005,0003,1,2017-11-02
INSERT INTO shift 0457,0004,0005,0003,0005,0005,0001,1.5,2017-11-02
INSERT INTO shift 0458,0006,0001,0001,0005,0005,0002,0,2017-11-02
INSERT INTO shift 0459,0007,0005,0003,0005,0005,0004,1,2017-11-02
INSERT INTO shift 0460,0010,0006,0001,0005,0005,0003,1,2017-11-02
INSERT INTO shift 0461,0012,0001,0003,0005,0005,0003,1,2017-11-02
INSERT INTO shift 0462,0013,0003,0001,0005,0005,0003,1,2017-11-02
INSERT INTO shift 0463,0014,0005,0003,0005,0005,0001,1.5,2017-11-02
INSERT INTO shift 0464,0015,0002,0001,0005,0005,0002,0,2017-11-02
INSERT INTO shift 0465,0016,0002,0002,0005,0005,0001,1.5,2017-11-02
INSERT INTO shift 0466,0018,0002,0003,0005,0005,0004,1,2017-11-02
INSERT INTO shift 0467,0019,0005,0003,0005,0005,0004,1,2017-11-02
INSERT INTO shift 0468,0020,0005,0002,0005,0005,0003,1,2017-11-02
INSERT INTO shift 0469,0001,0005,0003,0005,0006,0004,1,2017-11-03
INSERT INTO shift 0470,0002,0004,0002,0005,0006,0003,1,2017-11-03
INSERT INTO shift 0471,0003,0006,0001,0005,0006,0003,1,2017-11-03
INSERT INTO shift 0472,0004,0003,0001,0005,0006,0001,1.5,2017-11-03
INSERT INTO shift 0473,0005,0006,0003,0005,0006,0001,1.5,2017-11-03
INSERT INTO shift 0474,0007,0001,0002,0005,0006,0001,1.5,2017-11-03
INSERT INTO shift 0475,0008,0004,0003,0005,0006,0001,1.5,2017-11-03
INSERT INTO shift 0476,0009,0005,0002,0005,0006,0004,1,2017-11-03
INSERT INTO shift 0477,0010,0004,0003,0005,0006,0004,1,2017-11-03
INSERT INTO shift 0478,0012,0004,0003,0005,0006,0001,1.5,2017-11-03
INSERT INTO shift 0479,0013,0003,0001,0005,0006,0002,0,2017-11-03
INSERT INTO shift 0480,0015,0004,0002,0005,0006,0002,0,2017-11-03
INSERT INTO shift 0481,0016,0001,0003,0005,0006,0004,1,2017-11-03
INSERT INTO shift 0482,0017,0003,0002,0005,0006,0004,1,2017-11-03
INSERT INTO shift 0483,0018,0001,0003,0005,0006,0001,1.5,2017-11-03
INSERT INTO shift 0484,0019,0004,0003,0005,0006,0002,0,2017-11-03
INSERT INTO shift 0485,0001,0004,0005,0005,0007,0001,2,2017-11-04
INSERT INTO shift 0486,0002,0002,0004,0005,0007,0003,1.5,2017-11-04
INSERT INTO shift 0487,0003,0002,0005,0005,0007,0003,1.5,2017-11-04
INSERT INTO shift 0488,0004,0001,0005,0005,0007,0004,1.5,2017-11-04
INSERT INTO shift 0489,0008,0005,0004,0005,0007,0003,1.5,2017-11-04
INSERT INTO shift 0490,0009,0003,0005,0005,0007,0001,2,2017-11-04
INSERT INTO shift 0491,0010,0003,0005,0005,0007,0002,0,2017-11-04
INSERT INTO shift 0492,0011,0001,0005,0005,0007,0003,1.5,2017-11-04
INSERT INTO shift 0493,0012,0002,0004,0005,0007,0001,2,2017-11-04
INSERT INTO shift 0494,0013,0005,0004,0005,0007,0004,1.5,2017-11-04
INSERT INTO shift 0495,0014,0005,0004,0005,0007,0003,1.5,2017-11-04
INSERT INTO shift 0496,0015,0001,0004,0005,0007,0001,2,2017-11-04
INSERT INTO shift 0497,0016,0002,0004,0005,0007,0003,1.5,2017-11-04
INSERT INTO shift 0498,0017,0005,0004,0005,0007,0002,0,2017-11-04
INSERT INTO shift 0499,0018,0001,0004,0005,0007,0002,0,2017-11-04
INSERT INTO shift 0500,0020,0005,0005,0005,0007,0001,2,2017-11-04
INSERT INTO shift 0501,0001,0003,0004,0006,0001,0001,2,2017-11-05
INSERT INTO shift 0502,0003,0001,0005,0006,0001,0002,0,2017-11-05
INSERT INTO shift 0503,0004,0001,0005,0006,0001,0004,1.5,2017-11-05
INSERT INTO shift 0504,0005,0003,0004,0006,0001,0003,1.5,2017-11-05
INSERT INTO shift 0505,0007,0001,0004,0006,0001,0003,1.5,2017-11-05
INSERT INTO shift 0506,0008,0003,0005,0006,0001,0004,1.5,2017-11-05
INSERT INTO shift 0507,0012,0001,0005,0006,0001,0003,1.5,2017-11-05
INSERT INTO shift 0508,0013,0004,0005,0006,0001,0002,0,2017-11-05
INSERT INTO shift 0509,0014,0002,0005,0006,0001,0001,2,2017-11-05
INSERT INTO shift 0510,0015,0005,0004,0006,0001,0002,0,2017-11-05
INSERT INTO shift 0511,0016,0005,0005,0006,0001,0004,1.5,2017-11-05
INSERT INTO shift 0512,0017,0006,0005,0006,0001,0001,2,2017-11-05
INSERT INTO shift 0513,0018,0002,0004,0006,0001,0003,1.5,2017-11-05
INSERT INTO shift 0514,0019,0002,0004,0006,0001,0004,1.5,2017-11-05
INSERT INTO shift 0515,0020,0004,0005,0006,0001,0002,0,2017-11-05
INSERT INTO shift 0516,0002,0002,0003,0006,0002,0003,1,2017-11-06
INSERT INTO shift 0517,0003,0005,0002,0006,0002,0003,1,2017-11-06
INSERT INTO shift 0518,0007,0001,0001,0006,0002,0003,1,2017-11-06
INSERT INTO shift 0519,0009,0001,0002,0006,0002,0002,0,2017-11-06
INSERT INTO shift 0520,0010,0005,0002,0006,0002,0003,1,2017-11-06
INSERT INTO shift 0521,0011,0004,0001,0006,0002,0004,1,2017-11-06
INSERT INTO shift 0522,0012,0002,0001,0006,0002,0004,1,2017-11-06
INSERT INTO shift 0523,0014,0003,0003,0006,0002,0003,1,2017-11-06
INSERT INTO shift 0524,0015,0005,0001,0006,0002,0004,1,2017-11-06
INSERT INTO shift 0525,0016,0005,0002,0006,0002,0004,1,2017-11-06
INSERT INTO shift 0526,0017,0003,0003,0006,0002,0003,1,2017-11-06
INSERT INTO shift 0527,0019,0005,0001,0006,0002,0001,1.5,2017-11-06
INSERT INTO shift 0528,0020,0005,0002,0006,0002,0002,0,2017-11-06
INSERT INTO shift 0529,0001,0003,0003,0006,0003,0002,0,2017-11-07
INSERT INTO shift 0530,0005,0004,0003,0006,0003,0002,0,2017-11-07
INSERT INTO shift 0531,0006,0003,0003,0006,0003,0003,1,2017-11-07
INSERT INTO shift 0532,0008,0001,0001,0006,0003,0001,1.5,2017-11-07
INSERT INTO shift 0533,0009,0002,0003,0006,0003,0001,1.5,2017-11-07
INSERT INTO shift 0534,0011,0002,0001,0006,0003,0002,0,2017-11-07
INSERT INTO shift 0535,0012,0003,0003,0006,0003,0003,1,2017-11-07
INSERT INTO shift 0536,0013,0002,0001,0006,0003,0001,1.5,2017-11-07
INSERT INTO shift 0537,0014,0002,0003,0006,0003,0001,1.5,2017-11-07
INSERT INTO shift 0538,0018,0005,0002,0006,0003,0001,1.5,2017-11-07
INSERT INTO shift 0539,0020,0001,0002,0006,0003,0004,1,2017-11-07
INSERT INTO shift 0540,0001,0003,0003,0006,0004,0003,1,2017-11-08
INSERT INTO shift 0541,0002,0003,0003,0006,0004,0002,0,2017-11-08
INSERT INTO shift 0542,0003,0002,0001,0006,0004,0004,1,2017-11-08
INSERT INTO shift 0543,0004,0001,0002,0006,0004,0003,1,2017-11-08
INSERT INTO shift 0544,0005,0002,0002,0006,0004,0003,1,2017-11-08
INSERT INTO shift 0545,0006,0004,0002,0006,0004,0004,1,2017-11-08
INSERT INTO shift 0546,0007,0001,0001,0006,0004,0004,1,2017-11-08
INSERT INTO shift 0547,0008,0003,0001,0006,0004,0003,1,2017-11-08
INSERT INTO shift 0548,0010,0001,0002,0006,0004,0004,1,2017-11-08
INSERT INTO shift 0549,0011,0006,0003,0006,0004,0002,0,2017-11-08
INSERT INTO shift 0550,0012,0001,0001,0006,0004,0003,1,2017-11-08
INSERT INTO shift 0551,0013,0003,0002,0006,0004,0002,0,2017-11-08
INSERT INTO shift 0552,0015,0005,0003,0006,0004,0003,1,2017-11-08
INSERT INTO shift 0553,0016,0003,0002,0006,0004,0003,1,2017-11-08
INSERT INTO shift 0554,0017,0003,0002,0006,0004,0001,1.5,2017-11-08
INSERT INTO shift 0555,0018,0002,0001,0006,0004,0001,1.5,2017-11-08
INSERT INTO shift 0556,0019,0004,0002,0006,0004,0004,1,2017-11-08
INSERT INTO shift 0557,0020,0001,0003,0006,0004,0003,1,2017-11-08
INSERT INTO shift 0558,0002,0003,0003,0006,0005,0004,1,2017-11-09
INSERT INTO shift 0559,0003,0001,0001,0006,0005,0001,1.5,2017-11-09
INSERT INTO shift 0560,0004,0003,0001,0006,0005,0001,1.5,2017-11-09
INSERT INTO shift 0561,0006,0005,0001,0006,0005,0002,0,2017-11-09
INSERT INTO shift 0562,0008,0002,0002,0006,0005,0002,0,2017-11-09
INSERT INTO shift 0563,0009,0006,0002,0006,0005,0004,1,2017-11-09
INSERT INTO shift 0564,0010,0001,0003,0006,0005,0004,1,2017-11-09
INSERT INTO shift 0565,0012,0005,0003,0006,0005,0001,1.5,2017-11-09
INSERT INTO shift 0566,0013,0004,0001,0006,0005,0004,1,2017-11-09
INSERT INTO shift 0567,0014,0003,0003,0006,0005,0002,0,2017-11-09
INSERT INTO shift 0568,0015,0002,0001,0006,0005,0001,1.5,2017-11-09
INSERT INTO shift 0569,0016,0003,0003,0006,0005,0003,1,2017-11-09
INSERT INTO shift 0570,0017,0001,0003,0006,0005,0001,1.5,2017-11-09
INSERT INTO shift 0571,0001,0001,0003,0006,0006,0001,1.5,2017-11-10
INSERT INTO shift 0572,0002,0004,0001,0006,0006,0002,0,2017-11-10
INSERT INTO shift 0573,0004,0005,0003,0006,0006,0002,0,2017-11-10
INSERT INTO shift 0574,0005,0004,0001,0006,0006,0001,1.5,2017-11-10
INSERT INTO shift 0575,0006,0001,0003,0006,0006,0001,1.5,2017-11-10
INSERT INTO shift 0576,0007,0004,0003,0006,0006,0001,1.5,2017-11-10
INSERT INTO shift 0577,0008,0001,0001,0006,0006,0003,1,2017-11-10
INSERT INTO shift 0578,0009,0005,0002,0006,0006,0002,0,2017-11-10
INSERT INTO shift 0579,0010,0003,0002,0006,0006,0003,1,2017-11-10
INSERT INTO shift 0580,0011,0004,0002,0006,0006,0001,1.5,2017-11-10
INSERT INTO shift 0581,0013,0003,0003,0006,0006,0002,0,2017-11-10
INSERT INTO shift 0582,0014,0006,0001,0006,0006,0002,0,2017-11-10
INSERT INTO shift 0583,0017,0001,0002,0006,0006,0003,1,2017-11-10
INSERT INTO shift 0584,0018,0005,0001,0006,0006,0003,1,2017-11-10
INSERT INTO shift 0585,0019,0006,0002,0006,0006,0003,1,2017-11-10
INSERT INTO shift 0586,0001,0002,0004,0006,0007,0004,1.5,2017-11-11
INSERT INTO shift 0587,0002,0005,0004,0006,0007,0002,0,2017-11-11
INSERT INTO shift 0588,0003,0005,0005,0006,0007,0003,1.5,2017-11-11
INSERT INTO shift 0589,0004,0001,0005,0006,0007,0001,2,2017-11-11
INSERT INTO shift 0590,0005,0006,0005,0006,0007,0002,0,2017-11-11
INSERT INTO shift 0591,0006,0006,0004,0006,0007,0002,0,2017-11-11
INSERT INTO shift 0592,0007,0001,0005,0006,0007,0001,2,2017-11-11
INSERT INTO shift 0593,0009,0005,0004,0006,0007,0002,0,2017-11-11
INSERT INTO shift 0594,0010,0001,0004,0006,0007,0002,0,2017-11-11
INSERT INTO shift 0595,0011,0001,0004,0006,0007,0004,1.5,2017-11-11
INSERT INTO shift 0596,0015,0004,0005,0006,0007,0004,1.5,2017-11-11
INSERT INTO shift 0597,0016,0006,0004,0006,0007,0002,0,2017-11-11
INSERT INTO shift 0598,0018,0005,0004,0006,0007,0001,2,2017-11-11
INSERT INTO shift 0599,0019,0006,0005,0006,0007,0003,1.5,2017-11-11
INSERT INTO shift 0600,0020,0001,0004,0006,0007,0004,1.5,2017-11-11
INSERT INTO shift 0601,0001,0001,0005,0007,0001,0002,0,2017-11-12
INSERT INTO shift 0602,0002,0005,0004,0007,0001,0001,2,2017-11-12
INSERT INTO shift 0603,0003,0001,0004,0007,0001,0001,2,2017-11-12
INSERT INTO shift 0604,0004,0005,0004,0007,0001,0004,1.5,2017-11-12
INSERT INTO shift 0605,0005,0006,0005,0007,0001,0003,1.5,2017-11-12
INSERT INTO shift 0606,0007,0002,0005,0007,0001,0002,0,2017-11-12
INSERT INTO shift 0607,0008,0006,0005,0007,0001,0002,0,2017-11-12
INSERT INTO shift 0608,0009,0005,0004,0007,0001,0002,0,2017-11-12
INSERT INTO shift 0609,0010,0001,0004,0007,0001,0003,1.5,2017-11-12
INSERT INTO shift 0610,0011,0003,0004,0007,0001,0001,2,2017-11-12
INSERT INTO shift 0611,0012,0006,0004,0007,0001,0002,0,2017-11-12
INSERT INTO shift 0612,0013,0004,0004,0007,0001,0003,1.5,2017-11-12
INSERT INTO shift 0613,0014,0003,0005,0007,0001,0001,2,2017-11-12
INSERT INTO shift 0614,0015,0004,0004,0007,0001,0002,0,2017-11-12
INSERT INTO shift 0615,0016,0003,0005,0007,0001,0002,0,2017-11-12
INSERT INTO shift 0616,0017,0002,0004,0007,0001,0003,1.5,2017-11-12
INSERT INTO shift 0617,0018,0001,0005,0007,0001,0003,1.5,2017-11-12
INSERT INTO shift 0618,0019,0001,0004,0007,0001,0004,1.5,2017-11-12
INSERT INTO shift 0619,0001,0004,0003,0007,0002,0003,1,2017-11-13
INSERT INTO shift 0620,0002,0006,0001,0007,0002,0001,1.5,2017-11-13
INSERT INTO shift 0621,0003,0005,0002,0007,0002,0003,1,2017-11-13
INSERT INTO shift 0622,0005,0002,0001,0007,0002,0002,0,2017-11-13
INSERT INTO shift 0623,0006,0005,0001,0007,0002,0004,1,2017-11-13
INSERT INTO shift 0624,0007,0001,0003,0007,0002,0003,1,2017-11-13
INSERT INTO shift 0625,0011,0005,0003,0007,0002,0002,0,2017-11-13
INSERT INTO shift 0626,0013,0001,0002,0007,0002,0001,1.5,2017-11-13
INSERT INTO shift 0627,0014,0003,0003,0007,0002,0002,0,2017-11-13
INSERT INTO shift 0628,0016,0005,0002,0007,0002,0003,1,2017-11-13
INSERT INTO shift 0629,0017,0003,0003,0007,0002,0003,1,2017-11-13
INSERT INTO shift 0630,0018,0004,0003,0007,0002,0003,1,2017-11-13
INSERT INTO shift 0631,0019,0004,0002,0007,0002,0001,1.5,2017-11-13
INSERT INTO shift 0632,0020,0006,0003,0007,0002,0003,1,2017-11-13
INSERT INTO shift 0633,0003,0002,0002,0007,0003,0001,1.5,2017-11-14
INSERT INTO shift 0634,0004,0004,0002,0007,0003,0003,1,2017-11-14
INSERT INTO shift 0635,0005,0001,0001,0007,0003,0002,0,2017-11-14
INSERT INTO shift 0636,0006,0003,0002,0007,0003,0004,1,2017-11-14
INSERT INTO shift 0637,0007,0003,0003,0007,0003,0001,1.5,2017-11-14
INSERT INTO shift 0638,0009,0006,0001,0007,0003,0004,1,2017-11-14
INSERT INTO shift 0639,0010,0004,0001,0007,0003,0004,1,2017-11-14
INSERT INTO shift 0640,0013,0006,0002,0007,0003,0001,1.5,2017-11-14
INSERT INTO shift 0641,0015,0003,0002,0007,0003,0004,1,2017-11-14
INSERT INTO shift 0642,0016,0004,0002,0007,0003,0001,1.5,2017-11-14
INSERT INTO shift 0643,0017,0003,0003,0007,0003,0003,1,2017-11-14
INSERT INTO shift 0644,0020,0003,0003,0007,0003,0001,1.5,2017-11-14
INSERT INTO shift 0645,0002,0003,0002,0007,0004,0003,1,2017-11-15
INSERT INTO shift 0646,0003,0004,0003,0007,0004,0002,0,2017-11-15
INSERT INTO shift 0647,0004,0004,0001,0007,0004,0003,1,2017-11-15
INSERT INTO shift 0648,0005,0004,0001,0007,0004,0004,1,2017-11-15
INSERT INTO shift 0649,0006,0002,0002,0007,0004,0001,1.5,2017-11-15
INSERT INTO shift 0650,0008,0005,0003,0007,0004,0003,1,2017-11-15
INSERT INTO shift 0651,0009,0002,0002,0007,0004,0004,1,2017-11-15
INSERT INTO shift 0652,0010,0006,0001,0007,0004,0003,1,2017-11-15
INSERT INTO shift 0653,0011,0002,0002,0007,0004,0004,1,2017-11-15
INSERT INTO shift 0654,0012,0001,0003,0007,0004,0002,0,2017-11-15
INSERT INTO shift 0655,0013,0003,0001,0007,0004,0002,0,2017-11-15
INSERT INTO shift 0656,0015,0001,0001,0007,0004,0001,1.5,2017-11-15
INSERT INTO shift 0657,0019,0003,0002,0007,0004,0003,1,2017-11-15
INSERT INTO shift 0658,0020,0003,0001,0007,0004,0004,1,2017-11-15
INSERT INTO shift 0659,0001,0006,0002,0007,0005,0002,0,2017-11-16
INSERT INTO shift 0660,0002,0006,0003,0007,0005,0003,1,2017-11-16
INSERT INTO shift 0661,0004,0003,0002,0007,0005,0004,1,2017-11-16
INSERT INTO shift 0662,0005,0002,0002,0007,0005,0001,1.5,2017-11-16
INSERT INTO shift 0663,0006,0002,0001,0007,0005,0004,1,2017-11-16
INSERT INTO shift 0664,0007,0001,0001,0007,0005,0004,1,2017-11-16
INSERT INTO shift 0665,0008,0002,0002,0007,0005,0004,1,2017-11-16
INSERT INTO shift 0666,0009,0006,0003,0007,0005,0001,1.5,2017-11-16
INSERT INTO shift 0667,0012,0004,0003,0007,0005,0002,0,2017-11-16
INSERT INTO shift 0668,0014,0006,0002,0007,0005,0002,0,2017-11-16
INSERT INTO shift 0669,0015,0005,0001,0007,0005,0002,0,2017-11-16
INSERT INTO shift 0670,0018,0001,0003,0007,0005,0001,1.5,2017-11-16
INSERT INTO shift 0671,0019,0004,0001,0007,0005,0001,1.5,2017-11-16
INSERT INTO shift 0672,0001,0006,0001,0007,0006,0004,1,2017-11-17
INSERT INTO shift 0673,0007,0001,0003,0007,0006,0001,1.5,2017-11-17
INSERT INTO shift 0674,0008,0005,0003,0007,0006,0004,1,2017-11-17
INSERT INTO shift 0675,0010,0003,0003,0007,0006,0003,1,2017-11-17
INSERT INTO shift 0676,0011,0005,0003,0007,0006,0003,1,2017-11-17
INSERT INTO shift 0677,0012,0006,0003,0007,0006,0001,1.5,2017-11-17
INSERT INTO shift 0678,0014,0002,0003,0007,0006,0004,1,2017-11-17
INSERT INTO shift 0679,0016,0006,0003,0007,0006,0002,0,2017-11-17
INSERT INTO shift 0680,0017,0006,0002,0007,0006,0003,1,2017-11-17
INSERT INTO shift 0681,0018,0004,0002,0007,0006,0003,1,2017-11-17
INSERT INTO shift 0682,0020,0003,0001,0007,0006,0001,1.5,2017-11-17
INSERT INTO shift 0683,0001,0004,0004,0007,0007,0001,2,2017-11-18
INSERT INTO shift 0684,0002,0001,0005,0007,0007,0001,2,2017-11-18
INSERT INTO shift 0685,0003,0006,0005,0007,0007,0003,1.5,2017-11-18
INSERT INTO shift 0686,0004,0004,0004,0007,0007,0001,2,2017-11-18
INSERT INTO shift 0687,0006,0006,0005,0007,0007,0003,1.5,2017-11-18
INSERT INTO shift 0688,0008,0005,0005,0007,0007,0004,1.5,2017-11-18
